SUBZONE_N,PLN_AREA_N,REGION_C,region_pln,region_pln_subzone,Male Percentage,00 - 19,20 - 39,40 - 59,60 & Over,Average Income,Year
CITY TERMINALS,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_CITY TERMINALS,0.0,0,0,0,0,0.0,2018-12-31
CITY TERMINALS,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_CITY TERMINALS,0.0,0,0,0,0,0.0,2017-12-31
CITY TERMINALS,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_CITY TERMINALS,0.0,0,0,0,0,0.0,2016-12-31
CITY TERMINALS,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_CITY TERMINALS,0.0,0,0,0,0,0.0,2015-12-31
CITY TERMINALS,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_CITY TERMINALS,0.0,0,0,0,0,0.0,2014-12-31
CITY TERMINALS,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_CITY TERMINALS,0.0,0,0,0,0,0.0,2013-12-31
CITY TERMINALS,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_CITY TERMINALS,0.0,0,0,0,0,0.0,2012-12-31
CITY TERMINALS,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_CITY TERMINALS,0.0,0,0,0,0,0.0,2011-12-31
DEPOT ROAD,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_DEPOT ROAD,0.4724770642201835,1410,1630,2100,1400,12455.076452599387,2020-12-31
DEPOT ROAD,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_DEPOT ROAD,0.4768518518518519,1400,1660,2070,1370,12460.70061728395,2019-12-31
DEPOT ROAD,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_DEPOT ROAD,0.4780564263322884,1370,1630,2100,1400,12493.329153605016,2018-12-31
DEPOT ROAD,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_DEPOT ROAD,0.4779661016949153,1260,1630,2100,1400,12698.518644067795,2017-12-31
DEPOT ROAD,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_DEPOT ROAD,0.4775280898876405,1130,1630,2100,1400,12615.970037453184,2016-12-31
DEPOT ROAD,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_DEPOT ROAD,0.476923076923077,1110,1630,2100,1400,12217.973025048172,2015-12-31
DEPOT ROAD,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_DEPOT ROAD,0.4757085020242915,1050,1630,2100,1400,11599.030303030306,2014-12-31
DEPOT ROAD,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_DEPOT ROAD,0.4745762711864407,820,1630,2100,1400,9734.198547215496,2013-12-31
DEPOT ROAD,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_DEPOT ROAD,0.4772182254196642,810,1630,2100,1400,9732.585131894484,2012-12-31
DEPOT ROAD,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_DEPOT ROAD,0.476303317535545,850,1630,2100,1400,9738.02375296912,2011-12-31
EVERTON PARK,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_EVERTON PARK,0.4717948717948718,1130,1850,2360,2470,9409.234152652005,2020-12-31
EVERTON PARK,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_EVERTON PARK,0.4710327455919395,1200,1850,2430,2480,9297.046894803549,2019-12-31
EVERTON PARK,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_EVERTON PARK,0.4703087885985748,1360,1850,2360,2470,9379.85389221557,2018-12-31
EVERTON PARK,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_EVERTON PARK,0.4708571428571429,1490,1850,2360,2470,9198.380184331798,2017-12-31
EVERTON PARK,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_EVERTON PARK,0.4735099337748344,1570,1850,2360,2470,9162.84949832776,2016-12-31
EVERTON PARK,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_EVERTON PARK,0.4733924611973392,1540,1850,2360,2470,9136.401345291479,2015-12-31
EVERTON PARK,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_EVERTON PARK,0.4734513274336283,1560,1850,2360,2470,9034.574301675977,2014-12-31
EVERTON PARK,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_EVERTON PARK,0.4761363636363637,1470,1850,2360,2470,9230.827586206895,2013-12-31
EVERTON PARK,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_EVERTON PARK,0.4755244755244755,1390,1850,2360,2470,9719.277449822905,2012-12-31
EVERTON PARK,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_EVERTON PARK,0.4755959137343928,1430,1850,2360,2470,9712.94663573086,2011-12-31
HENDERSON HILL,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_HENDERSON HILL,0.4872372372372372,1910,3230,3730,4480,5892.930022573363,2020-12-31
HENDERSON HILL,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_HENDERSON HILL,0.4864661654135338,1980,3140,3830,4370,5792.964635063958,2019-12-31
HENDERSON HILL,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_HENDERSON HILL,0.4917463075586447,1780,3230,3730,4480,5384.642233856894,2018-12-31
HENDERSON HILL,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_HENDERSON HILL,0.4911541701769166,2000,3230,3730,4480,5323.1015228426395,2017-12-31
HENDERSON HILL,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_HENDERSON HILL,0.4918300653594771,2150,3230,3730,4480,5248.311475409836,2016-12-31
HENDERSON HILL,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_HENDERSON HILL,0.494949494949495,2340,3230,3730,4480,5234.940809968847,2015-12-31
HENDERSON HILL,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_HENDERSON HILL,0.4919941775836972,2530,3230,3730,4480,5290.9064327485385,2014-12-31
HENDERSON HILL,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_HENDERSON HILL,0.4917206623470122,2580,3230,3730,4480,5304.193781634129,2013-12-31
HENDERSON HILL,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_HENDERSON HILL,0.49611307420494705,2580,3230,3730,4480,5325.353693181818,2012-12-31
HENDERSON HILL,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_HENDERSON HILL,0.4942233632862644,2810,3230,3730,4480,5454.6959328599105,2011-12-31
KAMPONG TIONG BAHRU,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_KAMPONG TIONG BAHRU,0.4933333333333334,1150,1940,2600,3320,5789.4395480225985,2020-12-31
KAMPONG TIONG BAHRU,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_KAMPONG TIONG BAHRU,0.4951033732317737,1240,2000,2720,3260,5753.197790055247,2019-12-31
KAMPONG TIONG BAHRU,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_KAMPONG TIONG BAHRU,0.4963041182682154,1350,1940,2600,3320,5745.174705251876,2018-12-31
KAMPONG TIONG BAHRU,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_KAMPONG TIONG BAHRU,0.4969387755102041,1480,1940,2600,3320,5716.654320987655,2017-12-31
KAMPONG TIONG BAHRU,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_KAMPONG TIONG BAHRU,0.4965920155793573,1620,1940,2600,3320,5707.9920634920645,2016-12-31
KAMPONG TIONG BAHRU,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_KAMPONG TIONG BAHRU,0.4985645933014354,1650,1940,2600,3320,5719.762645914397,2015-12-31
KAMPONG TIONG BAHRU,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_KAMPONG TIONG BAHRU,0.4995287464655985,1700,1940,2600,3320,5725.973154362416,2014-12-31
KAMPONG TIONG BAHRU,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_KAMPONG TIONG BAHRU,0.5013979496738118,1770,1940,2600,3320,5739.645161290324,2013-12-31
KAMPONG TIONG BAHRU,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_KAMPONG TIONG BAHRU,0.5009041591320073,1830,1940,2600,3320,5769.797235023041,2012-12-31
KAMPONG TIONG BAHRU,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_KAMPONG TIONG BAHRU,0.4995670995670996,1940,1940,2600,3320,5817.616534740544,2011-12-31
MARITIME SQUARE,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_MARITIME SQUARE,0.4889502762430939,800,790,1380,680,20672.345679012345,2020-12-31
MARITIME SQUARE,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_MARITIME SQUARE,0.4911764705882353,740,750,1280,650,20682.278145695363,2019-12-31
MARITIME SQUARE,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_MARITIME SQUARE,0.4890282131661442,710,790,1380,680,20712.23404255319,2018-12-31
MARITIME SQUARE,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_MARITIME SQUARE,0.4782608695652174,660,790,1380,680,20727.146153846155,2017-12-31
MARITIME SQUARE,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_MARITIME SQUARE,0.4810606060606061,610,790,1380,680,20737.206477732794,2016-12-31
MARITIME SQUARE,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_MARITIME SQUARE,0.4745098039215686,590,790,1380,680,20766.08333333333,2015-12-31
MARITIME SQUARE,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_MARITIME SQUARE,0.4854771784232365,530,790,1380,680,20808.385650224216,2014-12-31
MARITIME SQUARE,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_MARITIME SQUARE,0.4978902953586498,500,790,1380,680,20804.058252427185,2013-12-31
MARITIME SQUARE,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_MARITIME SQUARE,0.5024390243902439,410,790,1380,680,20837.2,2012-12-31
MARITIME SQUARE,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_MARITIME SQUARE,0.4972677595628415,370,790,1380,680,20885.985915492958,2011-12-31
REDHILL,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_REDHILL,0.4849340866290019,2290,2500,3500,2330,10145.060836501902,2020-12-31
REDHILL,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_REDHILL,0.4878277153558053,2330,2600,3500,2250,9950.770104068117,2019-12-31
REDHILL,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_REDHILL,0.4851239669421488,2540,2500,3500,2330,9055.030050083471,2018-12-31
REDHILL,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_REDHILL,0.4823625922887613,2520,2500,3500,2330,8462.08105872622,2017-12-31
REDHILL,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_REDHILL,0.4830157415078707,2560,2500,3500,2330,8115.571548117155,2016-12-31
REDHILL,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_REDHILL,0.4823914823914824,2590,2500,3500,2330,8077.968595041322,2015-12-31
REDHILL,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_REDHILL,0.4832925835370823,2630,2500,3500,2330,8007.015637860081,2014-12-31
REDHILL,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_REDHILL,0.48429752066115705,2590,2500,3500,2330,7751.991652754591,2013-12-31
REDHILL,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_REDHILL,0.4846980976013234,2610,2500,3500,2330,7705.663052543787,2012-12-31
REDHILL,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_REDHILL,0.4859271523178808,2580,2500,3500,2330,7702.710108604845,2011-12-31
SINGAPORE GENERAL HOSPITAL,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_SINGAPORE GENERAL HOSPITAL,0.0,0,0,0,0,0.0,2020-12-31
SINGAPORE GENERAL HOSPITAL,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_SINGAPORE GENERAL HOSPITAL,0.0,0,0,0,0,0.0,2019-12-31
SINGAPORE GENERAL HOSPITAL,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_SINGAPORE GENERAL HOSPITAL,0.0,0,0,0,0,0.0,2018-12-31
SINGAPORE GENERAL HOSPITAL,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_SINGAPORE GENERAL HOSPITAL,0.0,0,0,0,0,0.0,2017-12-31
SINGAPORE GENERAL HOSPITAL,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_SINGAPORE GENERAL HOSPITAL,0.0,0,0,0,0,0.0,2016-12-31
SINGAPORE GENERAL HOSPITAL,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_SINGAPORE GENERAL HOSPITAL,0.0,0,0,0,0,0.0,2015-12-31
SINGAPORE GENERAL HOSPITAL,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_SINGAPORE GENERAL HOSPITAL,0.0,0,0,0,0,0.0,2014-12-31
SINGAPORE GENERAL HOSPITAL,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_SINGAPORE GENERAL HOSPITAL,0.0,0,0,0,0,0.0,2013-12-31
SINGAPORE GENERAL HOSPITAL,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_SINGAPORE GENERAL HOSPITAL,0.0,0,0,0,0,0.0,2012-12-31
SINGAPORE GENERAL HOSPITAL,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_SINGAPORE GENERAL HOSPITAL,0.0,0,0,0,0,0.0,2011-12-31
TELOK BLANGAH DRIVE,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_TELOK BLANGAH DRIVE,0.4748834800621439,3510,5490,5350,4980,7658.99844317592,2020-12-31
TELOK BLANGAH DRIVE,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_TELOK BLANGAH DRIVE,0.4751698902247778,3410,5580,5290,4860,7654.211851074987,2019-12-31
TELOK BLANGAH DRIVE,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_TELOK BLANGAH DRIVE,0.4726867335562988,3110,5490,5350,4980,7681.995533221664,2018-12-31
TELOK BLANGAH DRIVE,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_TELOK BLANGAH DRIVE,0.4754396604002426,2860,5490,5350,4980,7754.641119221411,2017-12-31
TELOK BLANGAH DRIVE,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_TELOK BLANGAH DRIVE,0.4766063630692451,2780,5490,5350,4980,7701.0331872260485,2016-12-31
TELOK BLANGAH DRIVE,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_TELOK BLANGAH DRIVE,0.478125,2780,5490,5350,4980,7587.637390213299,2015-12-31
TELOK BLANGAH DRIVE,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_TELOK BLANGAH DRIVE,0.4806153846153846,2850,5490,5350,4980,7581.531153608883,2014-12-31
TELOK BLANGAH DRIVE,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_TELOK BLANGAH DRIVE,0.4826536822884966,2930,5490,5350,4980,7581.292608430055,2013-12-31
TELOK BLANGAH DRIVE,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_TELOK BLANGAH DRIVE,0.4827586206896552,2900,5490,5350,4980,7584.035868893012,2012-12-31
TELOK BLANGAH DRIVE,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_TELOK BLANGAH DRIVE,0.484012539184953,2900,5490,5350,4980,7658.529893014474,2011-12-31
TELOK BLANGAH RISE,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_TELOK BLANGAH RISE,0.4720394736842105,1680,2660,3470,4340,8024.1157981803135,2020-12-31
TELOK BLANGAH RISE,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_TELOK BLANGAH RISE,0.4720194647201946,1700,2760,3590,4270,8027.773246329528,2019-12-31
TELOK BLANGAH RISE,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_TELOK BLANGAH RISE,0.4743083003952569,1790,2660,3470,4340,7949.877486077962,2018-12-31
TELOK BLANGAH RISE,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_TELOK BLANGAH RISE,0.4740061162079511,1920,2660,3470,4340,7892.052307692307,2017-12-31
TELOK BLANGAH RISE,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_TELOK BLANGAH RISE,0.4785502958579882,2090,2660,3470,4340,7845.805059523808,2016-12-31
TELOK BLANGAH RISE,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_TELOK BLANGAH RISE,0.4804630969609262,2160,2660,3470,4340,7828.83029861617,2015-12-31
TELOK BLANGAH RISE,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_TELOK BLANGAH RISE,0.4811923349893542,2270,2660,3470,4340,7780.93580599144,2014-12-31
TELOK BLANGAH RISE,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_TELOK BLANGAH RISE,0.4793272599859846,2370,2660,3470,4340,7775.464411557436,2013-12-31
TELOK BLANGAH RISE,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_TELOK BLANGAH RISE,0.4817618719889883,2470,2660,3470,4340,7763.020775623267,2012-12-31
TELOK BLANGAH RISE,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_TELOK BLANGAH RISE,0.4809264305177112,2560,2660,3470,4340,7772.589041095891,2011-12-31
TELOK BLANGAH WAY,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_TELOK BLANGAH WAY,0.4994582881906826,1310,1860,2880,3170,6002.6303162486365,2020-12-31
TELOK BLANGAH WAY,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_TELOK BLANGAH WAY,0.49841605068637795,1410,1970,3000,3120,5939.2682926829275,2019-12-31
TELOK BLANGAH WAY,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_TELOK BLANGAH WAY,0.498467824310521,1510,1860,2880,3170,5893.066803699898,2018-12-31
TELOK BLANGAH WAY,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_TELOK BLANGAH WAY,0.4995073891625616,1650,1860,2880,3170,5838.164519326066,2017-12-31
TELOK BLANGAH WAY,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_TELOK BLANGAH WAY,0.5,1750,1860,2880,3170,5815.3595397890695,2016-12-31
TELOK BLANGAH WAY,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_TELOK BLANGAH WAY,0.5004677268475209,1820,1860,2880,3170,5815.026415094339,2015-12-31
TELOK BLANGAH WAY,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_TELOK BLANGAH WAY,0.4976958525345622,1870,1860,2880,3170,5834.2176744186045,2014-12-31
TELOK BLANGAH WAY,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_TELOK BLANGAH WAY,0.5004549590536852,1910,1860,2880,3170,5840.155820348305,2013-12-31
TELOK BLANGAH WAY,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_TELOK BLANGAH WAY,0.5009074410163339,1940,1860,2880,3170,5852.700182815356,2012-12-31
TELOK BLANGAH WAY,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_TELOK BLANGAH WAY,0.5022542831379622,1960,1860,2880,3170,5827.887170154686,2011-12-31
TIONG BAHRU,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_TIONG BAHRU,0.4647013188518232,2350,3360,3800,3390,8574.660421545668,2020-12-31
TIONG BAHRU,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_TIONG BAHRU,0.4661016949152542,2410,3470,3760,3360,8519.036462373933,2019-12-31
TIONG BAHRU,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_TIONG BAHRU,0.46796875,2400,3360,3800,3390,8250.75748031496,2018-12-31
TIONG BAHRU,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_TIONG BAHRU,0.4681181959564541,2370,3360,3800,3390,8134.003137254902,2017-12-31
TIONG BAHRU,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_TIONG BAHRU,0.4672386895475819,2330,3360,3800,3390,8108.520031421838,2016-12-31
TIONG BAHRU,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_TIONG BAHRU,0.4675963904840033,2140,3360,3800,3390,8139.033912324235,2015-12-31
TIONG BAHRU,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_TIONG BAHRU,0.4660633484162896,1930,3360,3800,3390,8154.234217749314,2014-12-31
TIONG BAHRU,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_TIONG BAHRU,0.4650092081031307,1830,3360,3800,3390,8156.344186046513,2013-12-31
TIONG BAHRU,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_TIONG BAHRU,0.4663414634146342,1700,3360,3800,3390,8175.495069033532,2012-12-31
TIONG BAHRU,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_TIONG BAHRU,0.4680851063829787,1390,3360,3800,3390,8217.166866746698,2011-12-31
TIONG BAHRU STATION,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_TIONG BAHRU STATION,0.4722222222222222,2780,3790,4660,3870,9250.393638170974,2020-12-31
TIONG BAHRU STATION,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_TIONG BAHRU STATION,0.4700130378096479,2900,3920,4730,3800,9241.004572175048,2019-12-31
TIONG BAHRU STATION,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_TIONG BAHRU STATION,0.4693486590038314,3070,3790,4660,3870,9207.984664536742,2018-12-31
TIONG BAHRU STATION,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_TIONG BAHRU STATION,0.4691358024691358,3310,3790,4660,3870,9138.721878862794,2017-12-31
TIONG BAHRU STATION,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_TIONG BAHRU STATION,0.47062423500612,3380,3790,4660,3870,9136.361298224128,2016-12-31
TIONG BAHRU STATION,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_TIONG BAHRU STATION,0.4757048590281944,3500,3790,4660,3870,9147.993990384615,2015-12-31
TIONG BAHRU STATION,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_TIONG BAHRU STATION,0.4747174301011303,3550,3790,4660,3870,9164.98747763864,2014-12-31
TIONG BAHRU STATION,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_TIONG BAHRU STATION,0.4759358288770054,3590,3790,4660,3870,9169.344827586208,2013-12-31
TIONG BAHRU STATION,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_TIONG BAHRU STATION,0.4757969303423849,3620,3790,4660,3870,9168.200945626475,2012-12-31
TIONG BAHRU STATION,BUKIT MERAH,CR,CR_BUKIT MERAH,CR_BUKIT MERAH_TIONG BAHRU STATION,0.4772054470100651,3570,3790,4660,3870,9194.694312796208,2011-12-31
BANGKIT,BUKIT PANJANG,WR,WR_BUKIT PANJANG,WR_BUKIT PANJANG_BANGKIT,0.4943870678042209,3530,6210,6800,5750,9716.367310282893,2020-12-31
BANGKIT,BUKIT PANJANG,WR,WR_BUKIT PANJANG,WR_BUKIT PANJANG_BANGKIT,0.4944419742107604,3650,6290,7060,5490,9655.535587188611,2019-12-31
BANGKIT,BUKIT PANJANG,WR,WR_BUKIT PANJANG,WR_BUKIT PANJANG_BANGKIT,0.4956369982547993,3890,6210,6800,5750,9629.43954604976,2018-12-31
BANGKIT,BUKIT PANJANG,WR,WR_BUKIT PANJANG,WR_BUKIT PANJANG_BANGKIT,0.4984933275936289,4130,6210,6800,5750,9468.607834696513,2017-12-31
BANGKIT,BUKIT PANJANG,WR,WR_BUKIT PANJANG,WR_BUKIT PANJANG_BANGKIT,0.5004317789291882,4280,6210,6800,5750,9154.038876889847,2016-12-31
BANGKIT,BUKIT PANJANG,WR,WR_BUKIT PANJANG,WR_BUKIT PANJANG_BANGKIT,0.5,4640,6210,6800,5750,9141.847058823529,2015-12-31
BANGKIT,BUKIT PANJANG,WR,WR_BUKIT PANJANG,WR_BUKIT PANJANG_BANGKIT,0.500202347227843,5050,6210,6800,5750,9124.53927125506,2014-12-31
BANGKIT,BUKIT PANJANG,WR,WR_BUKIT PANJANG,WR_BUKIT PANJANG_BANGKIT,0.5,5290,6210,6800,5750,9124.583835946924,2013-12-31
BANGKIT,BUKIT PANJANG,WR,WR_BUKIT PANJANG,WR_BUKIT PANJANG_BANGKIT,0.5011923688394276,5630,6210,6800,5750,9130.977335984095,2012-12-31
BANGKIT,BUKIT PANJANG,WR,WR_BUKIT PANJANG,WR_BUKIT PANJANG_BANGKIT,0.5021799445105034,5890,6210,6800,5750,9123.22869599683,2011-12-31
DAIRY FARM,BUKIT PANJANG,WR,WR_BUKIT PANJANG,WR_BUKIT PANJANG_DAIRY FARM,0.4827089337175792,1650,1820,2310,1160,22169.492063492067,2020-12-31
DAIRY FARM,BUKIT PANJANG,WR,WR_BUKIT PANJANG,WR_BUKIT PANJANG_DAIRY FARM,0.4815361890694239,1610,1850,2240,1090,22175.47119645495,2019-12-31
DAIRY FARM,BUKIT PANJANG,WR,WR_BUKIT PANJANG,WR_BUKIT PANJANG_DAIRY FARM,0.4799405646359584,1580,1820,2310,1160,22228.755952380958,2018-12-31
DAIRY FARM,BUKIT PANJANG,WR,WR_BUKIT PANJANG,WR_BUKIT PANJANG_DAIRY FARM,0.4831288343558282,1530,1820,2310,1160,22274.878648233487,2017-12-31
DAIRY FARM,BUKIT PANJANG,WR,WR_BUKIT PANJANG,WR_BUKIT PANJANG_DAIRY FARM,0.4844827586206897,1360,1820,2310,1160,22475.387543252597,2016-12-31
